月份,Y22-01,Y22-02,Y22-03,Y22-04,Y22-05,Y22-06,Y22-07,Y22-08,Y22-09,Y22-10,Y22-11,Y22-12,地城市,大区,小区,门店编码,渠道,有效值数量,有效值占比
山东家家悦青岛辽宁路店,19658.3114,16105.5615,23070.4516,13061.3594,12418.4645,9983.5885,16257.6106,12096.122,11661.8758,11938.6779,8130.2248,9005.7492,青岛,北区,鲁东区,SDJJY-00290,家家悦,12,1.0
山姆会员2店,108123.902519882,94899.31835774095,160760.0,,91406.20729815422,90891.0573864467,89429.11268583864,99371.32054888587,74142.46164585685,119962.30877616093,101561.67951137872,103782.4073255118,上海,东区,苏沪区,SAM-N-00014,山姆,11,0.9166666666666666
山姆厦门自贸城店,84999.3088,50741.1925,93350.0555,90040.02094859854,91406.20729815422,90891.0573864467,89429.11268583864,99371.32054888587,69331.4751,119962.30877616093,101561.67951137872,103782.4073255118,厦门,南区,福建区,SAM-N-00004,山姆,12,1.0
山姆珠海店,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,119962.30877616093,,103782.4073255118,珠海,南区,粤西区,Sam-N-00002,山姆,3,0.25
山姆珠海香洲店,0.0,0.0,0.0,90040.02094859854,91406.20729815422,0.0,0.0,0.0,,0.0,,0.0,珠海,南区,粤西区,Sam-N-00002,山姆,2,0.16666666666666666
山姆福州山姆会员店4754,108123.902519882,94899.31835774095,,90040.02094859854,91406.20729815422,90891.0573864467,89429.11268583864,99371.32054888587,74142.46164585685,119962.30877616093,101561.67951137872,103782.4073255118,福州,南区,福建区,WAL-0123,山姆,12,1.0
山西大同市--大同万达店,11078.7859,19784.9412,28158.264,21394.0353,8466.7437,,16439.9051,14421.3131,10699.8905,7449.743,0.0,,大同,西区,西北区,YH-N-00290,永辉,11,0.9166666666666666
山西太原市--太原万达店,19405.7935,27024.5689,64868.0813,30208.6085,21951.9159,1505.3366,21096.367,24944.563,31824.968,29758.934,10577.0894,18596.9057,太原,西区,西北区,YH-N-00031,永辉,12,1.0
山西永辉临汾悦汇广场店,9374.9833,,35833.2483,15232.1564,9455.0445,2918.6752,17078.4581,12923.6742,17507.1334,12769.0429,6764.5197,,临汾,西区,西北区,YH-N-01957,永辉,12,1.0
山西永辉超市太原并州路店,0.0,0.0,0.0,0.0,6082.2445,-3520.4323,14361.3911,10445.296,12303.7298,13371.8258,11212.9909,11692.3308,太原,西区,西北区,YH-N-00201,永辉,7,0.5833333333333334
山西长治市--长治万达广场店,0.0,0.0,20872.3353,,,4507.1312,18315.7398,23915.879,19220.6896,22350.4061,16804.0102,23068.2336,长治,西区,西北区,YH-N-00539,永辉,10,0.8333333333333334
山观恒隆购物中心,0.0,0.0,0.0,0.0,0.0,6399.6178,32915.1609,13031.7436,5535.4549,12217.9322,6550.7032,5141.4708,无锡,东区,苏沪区,SN-08033,GT-MT,7,0.5833333333333334
岳阳大润发商业有限公司,28008.5938,11513.2095,58811.9871,12019.3049,11268.3329,,12448.0874,21943.0325,,19873.708,44875.6555,24168.7181,岳阳,南区,湖广区,RTM-0211,大润发,12,1.0
岳阳金鹗店,5506.1113,13653.795,45954.1555,4144.3029,5886.6569,15994.6255,3274.544,0.0,0.0,0.0,0.0,0.0,株洲,南区,湖广区,YY-00020,步步高,7,0.5833333333333334
峨眉山市大润发商业有限公司,11970.4648,8063.2968,12774.3638,,3686.8777,8372.0447,5497.8372,7990.9285,6592.6904,7328.9393,14041.7906,11489.8416,峨眉山,西区,四川区,RTM-N-00070,大润发,12,1.0
崂山国货,0.0,0.0,0.0,,0.0,51310.6777,50948.9567,52273.776,53937.2766,52737.4042,51402.4171,50196.5292,青岛,北区,鲁东区,QD-00055,GT-MT,7,0.5833333333333334
布吉百鸽笼店,22480.5776,58322.2376,84478.1562,29008.428,24220.8891,11619.8973,12472.1903,22126.6537,18168.4809,24476.2787,14849.7733,,深圳,南区,粤赣区,HRWJ-N-00464,华润,12,1.0
常客隆连锁<海虞一店>,10693.6732,17100.8592,15224.7633,11153.3458,7648.8656,11892.1308,8622.7008,9411.6992,6605.6714,5257.3092,15936.3838,0.0,苏州,东区,苏沪区,SN-04830,"经销商, GT-MT",11,0.9166666666666666
常州关河大润发商业有限公司兰陵分公司,20141.1039,,23646.3027,19346.7505,15836.9787,12012.2766,,,15119.3467,15953.6522,15013.2323,20023.724,常州,东区,苏沪区,RTM-N-00011,大润发,12,1.0
常州关河大润发商业有限公司天宁分公司,,59392.9731,163847.551,62828.863,50992.0416,46200.7896,68520.1471,64921.0271,54446.0637,69649.2002,,60636.2831,常州,东区,苏沪区,RTM-0273,大润发,12,1.0
常州山姆会员商店,108123.902519882,94899.31835774095,,90040.02094859854,91406.20729815422,90891.0573864467,89429.11268583864,99371.32054888587,74142.46164585685,119962.30877616093,101561.67951137872,103782.4073255118,常州,东区,苏沪区,SAM-N-00001,山姆,12,1.0
常州市武进万达广场店,,92122.4462,198151.98277304566,27096.9979,20913.6765,12560.9185,31745.673,,27177.002,30821.4143,26431.3611,26195.461,常州,东区,苏沪区,YH-00079,永辉,12,1.0
常州市武进乐购生活购物有限公司,21741.7732,12464.1284,34055.5097,17710.1692,10245.3701,6381.8386,10805.174,7700.9424,11501.7896,8026.1437,,8114.9042,常州,东区,苏沪区,TES-0004,苏果,12,1.0
常州怀德大润发商业有限公司,46304.7065,33602.764,130037.5998,39605.9287,32995.0189,32295.5412,,41004.9126,31869.8355,44374.5081,,32691.6808,常州,东区,苏沪区,RTM-0129,大润发,12,1.0
常州欧尚超市有限公司五星店,49110.8584,37384.809,98916.595,39191.0459,42923.7915,33000.9654,35957.8306,45838.642,,,58517.8473,40410.6785,常州,东区,苏沪区,AUC-0005,大润发,12,1.0
常州欧尚超市有限公司兰凌店,43260.3288,37283.247,93742.3722,43399.8104,34816.1132,31530.0689,36956.4048,46048.8296,31499.1908,43418.6897,48115.6816,38307.2056,常州,东区,苏沪区,AUC-0004,大润发,12,1.0
常州欧尚超市有限公司永宁店,106491.3575,,159874.1533,90040.02094859854,77885.6555,72865.394,85483.0558,86220.7821,74142.46164585685,98998.9009,100585.297,,常州,东区,苏沪区,AUC-0023,大润发,12,1.0
常德大润发商业有限公司,,,109483.4284,26108.5915,22815.2121,40737.5202,22162.9159,33875.898,32578.445,37566.0336,58324.1213,35448.8659,常德,南区,湖广区,RTM-0004,大润发,12,1.0
平湖大润发商业有限公司,,94899.31835774095,198151.98277304566,,78320.0761,64517.5757,,88122.7984,74142.46164585685,,101561.67951137872,85646.9267,平湖,东区,浙江区,RTM-0079,大润发,12,1.0
广东中山市百佳永辉中山大信三角店,0.0,0.0,0.0,0.0,0.0,5417.3019,8427.5417,8926.0008,6878.632,7689.3227,6561.9346,6024.6218,珠海,南区,粤西区,YH-N-02910,永辉,7,0.5833333333333334
广东吉之岛佛山王府井紫薇港店,11935.1989,39414.0649,39957.8832,9901.5039,15916.8403,47797.1067,18531.6583,24870.5155,18371.0061,119407.5762,12101.6599,10205.4553,佛山,南区,粤西区,YUEGR-N-08629,吉之岛,12,1.0
广东吉之岛天贸百货有限公司广州五号停机坪分公司,15513.9175,94899.31835774095,134884.115,4487.113,16849.6832,90891.0573864467,10929.7379,17929.2525,13953.1287,119962.30877616093,7292.4704,8900.1729,广州,南区,湖广区,JSO-0022,吉之岛,12,1.0
广东吉之岛天贸百货有限公司广州建和广场分公司,,93511.6143,73518.6704,11461.7304,20926.3005,66623.741,16194.6917,16508.4366,14363.7894,108665.0687,11588.5344,7682.2691,广州,南区,湖广区,JSO-0021,吉之岛,12,1.0
广东吉之岛天贸百货有限公司海港城分公司,8867.1749,94899.31835774095,76353.6797,7819.1495,14388.4602,68911.6263,9021.2335,12077.7961,8617.9731,119962.30877616093,10949.0016,12444.4078,广州,南区,湖广区,JSO-0029,吉之岛,12,1.0
广东广州市--永辉百信广场店,7515.022,14810.4729,46440.6115,11395.8678,11092.624,,8570.5631,,11568.1558,15437.3881,9388.7064,8500.1535,广州,南区,湖广区,YH-N-00833,永辉,12,1.0
广东广州市--萝岗奥园广场店,9420.5846,26578.978,52674.3958,17937.3725,13297.4069,1583.1136,,15165.7616,12032.8351,13745.3314,10165.5388,9893.5214,广州,南区,湖广区,YH-N-01576,永辉,12,1.0
广东永旺天河城商业有限公司中山坦洲优越城分公司,0.0,,26303.4681,6987.1974,11365.9226,33314.1131,14929.4216,19526.3111,16793.6498,61899.3187,9100.4933,8973.1088,中山,南区,粤西区,YUEGR-N-09042,永旺,10,0.8333333333333334
广东永旺天河城商业有限公司佛山三水新动力广场分公司,29754.2625,94899.31835774095,107750.7309,25153.3327,36587.8262,90891.0573864467,24065.5171,35725.7818,27910.9406,119962.30877616093,22978.012,,佛山,南区,粤西区,YXR-N-02500,吉之岛,12,1.0
广东永旺天河城商业有限公司佛山大沥店,25903.5993,,112471.1756,,30729.2204,90891.0573864467,24782.1816,42809.7234,24742.552,119962.30877616093,15783.4048,,佛山,南区,粤西区,YXR-N-02821,吉之岛,12,1.0
广东永旺天河城商业有限公司佛山禅城魁奇路分公司,38352.9132,94899.31835774095,164479.4034,26789.3995,41279.9727,90891.0573864467,,61812.5819,,119962.30877616093,25000.2777,27559.3106,佛山,南区,粤西区,YUEGR-N-00147,吉之岛,12,1.0
广东永旺天河城商业有限公司佛山顺德欢乐海岸分公司,0.0,0.0,32435.7604,7399.3261,11745.3449,31572.2618,8761.4603,,6693.2686,46983.8942,,,佛山,南区,粤西区,YUEGR-N-04418,吉之岛,10,0.8333333333333334
广东永旺天河城商业有限公司顺德大信店,11691.8261,92968.2596,90588.5036,10849.1522,20736.5145,90891.0573864467,17629.5223,20290.7139,16050.4804,119962.30877616093,8893.2046,12185.1751,佛山,南区,粤西区,YUEGR-N-00804,吉之岛,12,1.0
广东永旺天河城金沙商业中心分公司,30230.4527,,,37000.1707,42043.0899,90891.0573864467,43003.761,39579.1307,,119962.30877616093,26645.7164,20460.5105,广州,南区,湖广区,HGR-N-00311,吉之岛,12,1.0
广东深圳市--光明天汇城购物中心店,17686.2839,35124.2012,91545.2001,28877.5625,21600.364,14999.0251,17480.2175,,,,16597.7569,13290.1795,深圳,南区,粤赣区,YH-N-01963,永辉,12,1.0
广东深圳市—永辉乐汇城店,6878.6334,21933.908,36865.9078,13104.3092,9442.7963,5163.8724,8389.2864,15004.3977,7817.103,12149.9669,8523.0655,8004.1716,深圳,南区,粤赣区,YH-N-00248,永辉,12,1.0
广安市滨河路店,25978.7648,,,90040.02094859854,16904.3901,10179.1321,,27500.7788,22148.4493,25244.3976,21683.6942,21498.905,广安,西区,四川区,YH-00132,永辉,12,1.0
广州家广超市有限公司,12162.0984,2990.8136,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,广州,南区,湖广区,CRF-0114,家乐福,2,0.16666666666666666
广州家广超市有限公司员村店,13932.9333,22189.0622,43277.5601,6972.2375,5727.8143,4402.6807,0.0,0.0,0.0,0.0,0.0,0.0,广州,南区,湖广区,CRF-0117,家乐福,6,0.5
广州家广超市有限公司四会海伦城市广场店,7612.0265,23247.0723,34910.8474,3298.1353,2309.8074,1708.5457,,0.0,0.0,0.0,0.0,,肇庆,东区,湖北区,CRF-0345,家乐福,6,0.5
广州家广超市有限公司康王店,19973.1716,,47994.745,4226.9941,3872.2792,,0.0,0.0,0.0,0.0,,0.0,广州,南区,湖广区,CRF-0115,家乐福,6,0.5
广州家广超市有限公司新市店,18535.7082,35623.5322,53059.6815,2969.8869,1392.6138,313.8058,0.0,0.0,0.0,0.0,0.0,0.0,广州,南区,湖广区,CRF-0116,家乐福,6,0.5
广州润增商贸有限公司,47747.6232,,50464.4672,,25950.9217,,23565.6705,47199.0195,25778.2859,35290.1614,33225.5571,24171.1813,广州,南区,湖广区,RTM-0184,大润发,12,1.0
广州白云沃尔玛（2209）,51377.6913,48975.7038,59353.5371,29339.3063,29842.1948,53014.4173,38695.5668,41917.2207,38400.0032,37273.5719,52548.9776,34494.048,广州,南区,湖广区,WAL-0315,沃尔玛,12,1.0
广西沃尔玛钦州店,101779.6752,94899.31835774095,81440.7801,90040.02094859854,87345.3398,,85450.7282,74145.9941,74142.46164585685,91331.0719,91061.7812,100010.6767,钦州,南区,广西区,WAL-0379,沃尔玛,12,1.0
廊坊保龙仓商贸有限公司,19399.3614,19143.0849,,20136.2179,18642.8358,19015.3069,23913.3048,20447.7988,18727.3229,16922.8134,10502.1201,12036.733,廊坊,北区,华北区,BJ-01257,GT-MT,12,1.0
廊坊市三河市燕郊经济开发区燕灵路物美方舟店,,13965.3153,57019.5333,51889.2645,24783.1453,12894.5255,12331.2836,16929.9668,15647.2273,16894.835,16789.0596,11563.2433,三河,北区,华北区,HBR1-N-02791,物美,12,1.0
廊坊市三河市燕郊经济开发区燕顺路物美东贸国际店,12100.8288,10940.7054,25950.6942,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,三河,北区,华北区,HBR1-N-01368,物美,3,0.25
廊坊市元辰超市有限公司,16080.0832,45088.2806,,15307.1996,,25037.6701,17298.1303,15411.0598,70167.6496,,15422.3464,,廊坊,北区,华北区,BJ-02775,GT-MT,12,1.0
廊坊市商业明珠大厦永兴超市,,0.0,,16144.1973,15744.6417,,,11411.184,19652.6684,10654.7652,8396.0215,11533.1438,廊坊,北区,华北区,HBR1-N-00355,GT-MT,9,0.75
廊坊市明珠商业大厦,36335.3179,29815.5794,47272.0542,32744.9011,34470.7421,27770.9754,30297.3393,35098.1723,37177.4341,23316.2338,35323.4624,,廊坊,北区,华北区,BJ-02388,GT-MT,12,1.0
延吉百货大楼超市,34526.1268,25083.7813,27887.963,,34223.4543,,45234.0958,32072.5101,,43302.2791,35986.2376,38399.6925,延吉,北区,东北区,NC-00850,GT-MT,12,1.0
建德大润发,48826.4688,41049.5935,88448.6725,40353.7677,34677.6156,34896.8027,55714.3184,38833.9217,35766.5334,47363.5308,46684.2232,43925.0006,建德,东区,浙江区,RTM-0135,大润发,12,1.0
建湖大润发,31807.51825,26047.4098,35479.88585,29003.5551,18951.51225,23697.03715,0.0,0.0,0.0,0.0,0.0,0.0,建湖县,东区,苏沪区,RTM-0134,大润发,6,0.5
开原大润发商业有限公司,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,17404.8787,41488.5422,沈阳,北区,东北区,RTM-0249,大润发,2,0.16666666666666666
开封润泰商业有限公司,,12881.8196,20014.2937,19609.6472,18521.0594,18290.0347,41842.1096,21191.6985,,24544.6768,,22124.3178,开封,北区,河南区,RTM-0199,大润发,12,1.0
张家港大润发商业有限公司,,38219.6707,,27604.3103,48134.93,35436.5198,64780.8732,59004.4845,44528.199,,57137.7928,43124.1393,张家港,东区,苏沪区,RTM-0140,大润发,12,1.0
张家港金港大润发商业有限公司,68560.0753,62600.9263,161398.2831,90040.02094859854,63075.9806,44779.3597,,62037.1301,,69517.9712,65804.7741,52614.9306,张家港,东区,苏沪区,RTM-0220,大润发,12,1.0
徐州坝子街购物广场,27104.4879,9919.5821,25109.7138,17098.3877,9415.2131,8082.4928,10257.5984,7742.8014,8519.4469,9945.4266,6434.2311,6194.1393,徐州,东区,苏沪区,SUG-00569,苏果,12,1.0
徐州悦家商业有限公司,22511.9939,25809.49505,46494.6365,10223.0694,21568.2066,12819.1132,12923.0903,15776.695,23985.78,35466.7333,51538.7663,4222.5937,徐州,东区,苏沪区,CRF-0086,家乐福,12,1.0
徐州悦家商业有限公司徐州复兴路店,,15702.3817,28273.1392,3936.2827,16203.8391,9639.4548,8847.306,9913.8557,11444.6828,15363.6821,22360.298,6062.6506,徐州,东区,苏沪区,CRF-N-00020,家乐福,12,1.0
徐州润瑞商业有限公司,32076.7117,27432.53785,40456.67055,34032.81545,34773.9304,25329.2518,27604.6684,26907.9486,23235.43025,30142.6569,33287.37845,25969.4172,徐州,东区,苏沪区,RTM-N-00033,大润发,12,1.0
徐州睢宁八一路购物广场(803901),27438.8453,15401.2043,24461.4919,,5816.8214,,14518.4316,6565.4219,8084.302,8393.1975,6436.2521,7967.6904,睢宁县,东区,苏沪区,SUG-00873,苏果,12,1.0
德阳大润发商业有限公司,8342.8974,0.0,16111.1147,0.0,0.0,8206.5964,6443.6127,7125.0701,7653.1093,7557.1499,13409.8344,8183.2387,德阳,西区,四川区,RTM-0270,大润发,9,0.75
怀集店-梅州欧尚超市有限公司怀集店,28352.193,,22953.3768,11025.3359,10936.9161,13785.7066,7830.121,21057.6988,8357.9516,,15709.3017,13782.9954,肇庆,南区,粤西区,AUC-0070,大润发,12,1.0
怡购万家生活超市,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26079.7221,25336.7929,25121.8221,,26472.5409,南京,东区,苏沪区,JSR-N-06182,经销商,5,0.4166666666666667
悦购超市1店,32505.0701,27148.1199,32425.4684,25714.1089,23550.0749,0.0,22173.4172,25672.162,27615.5041,27499.0583,29096.7936,25079.747,南京,东区,苏沪区,NJR-N-00171,经销商,11,0.9166666666666666
惠友军校店,12232.2191,14512.4826,33216.9851,17030.8514,15881.544,12905.1655,2729.3769,15095.3851,13046.093,40013.2941,49863.5001,9698.3916,保定,北区,华北区,HBR1-N-01908,"惠友, GT-MT",12,1.0
惠友定兴店,6613.7748,10984.3179,19651.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,唐山,北区,华北区,HBR1-N-01866,"惠友, GT-MT",3,0.25
惠友徐水店,6551.8819,7158.2706,14339.9145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33501.258,3880.1,保定,北区,华北区,HBR1-N-01863,"惠友, GT-MT",5,0.4166666666666667
惠友西苑店,7676.6169,8512.633,44763.3131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,保定,北区,华北区,HBR1-N-01911,"惠友, GT-MT",3,0.25
惠友购物广场容城88店,8777.4735,12560.9951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,保定,北区,华北区,HBR1-N-03000,惠友,2,0.16666666666666666
惠友钻石广场81店,11366.5272,12938.1957,28580.0077,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,保定,北区,华北区,HBR1-N-03024,"惠友, GT-MT",3,0.25
惠州博罗天虹购物中心,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7999.6276,7278.6481,6725.522,7521.0304,惠州,南区,粤赣区,YHR-N-08915,天虹,4,0.3333333333333333
惠州山姆会员商店有限公司,79594.2329,,94602.4566,90040.02094859854,91406.20729815422,90891.0573864467,89429.11268583864,99371.32054888587,74142.46164585685,,101561.67951137872,,惠州,南区,粤赣区,Sam-N-00025,山姆,12,1.0
惠州惠东天虹,8009.6978,14636.5996,29076.6909,12001.5564,13632.9736,9756.8753,7334.6784,10368.5034,9693.4803,,10316.2428,0.0,惠州,东区,湖北区,YHR-N-01772,天虹,11,0.9166666666666666
慈溪大润发商贸有限公司,54899.2404,49781.8185,149005.937,39962.084,45396.1744,37923.1213,62582.5544,55139.4523,51585.8422,57578.5348,69533.6546,,慈溪,东区,浙江区,RTM-0086,大润发,12,1.0
慈溪慈客隆余姚店,,12844.6153,116550.6222,8997.8253,8743.9369,8734.3131,7815.0777,14415.2088,8690.0307,14937.0469,12043.1208,12531.7746,余姚,东区,浙江区,NC-02539,华润,12,1.0
慈溪慈客隆兰江店,10562.7119,14142.4625,78487.3246,6384.1873,8153.6029,7258.5978,8685.799,13312.1387,6690.8501,10386.3426,11809.9585,,余姚,东区,浙江区,NC-02515,华润,12,1.0
慈溪慈客隆前应路店,10161.2347,0.0,,0.0,6194.5925,6195.447,5104.4272,11818.7355,6617.0075,,11387.5521,11282.5816,慈溪,东区,浙江区,ZJ-00467,华润,10,0.8333333333333334
慈溪慈客隆泗门店,19480.8981,16980.4278,131368.169,11606.3566,14570.619,,10940.0383,19093.732,13085.5959,12985.7201,11268.1218,12925.8198,余姚,东区,浙江区,NC-02541,华润,12,1.0
慈溪慈客隆洪塘店,8990.5134,9134.2881,92452.1406,2984.2397,,6042.5226,7602.7743,11926.417,5511.7175,5258.0781,6300.569,9676.5589,宁波,东区,浙江区,ZJ-00465,华润,12,1.0
慈溪慈客隆观城店,13787.6974,22753.0252,149827.6792,4650.7447,8418.6053,5960.6731,7707.5005,11463.7434,,7460.0173,10319.4196,10105.3411,慈溪,东区,浙江区,NC-02532,华润,12,1.0
慈溪慈客隆香格店,21463.9573,16142.3767,165693.6691,14636.5577,14543.9376,15766.5407,13717.0383,20480.2663,16931.4272,22798.2135,,12328.4074,慈溪,东区,浙江区,ZJ-00464,华润,12,1.0
成都万象城OLE店,0.0,,0.0,0.0,0.0,0.0,0.0,8412.0608,14776.0054,17723.2217,13128.0569,14216.2003,成都,西区,四川区,HR-SC-001,华润OLE,5,0.4166666666666667
成都家乐福超市有限公司,13594.1848,16817.16,49380.0287,9256.4937,12265.0361,10595.6844,7472.0249,10801.1595,11264.1798,21942.4388,15098.4451,5478.6234,成都,西区,四川区,CRF-0015,家乐福,12,1.0
成都家乐福超市有限公司双桥子店,0.0,0.0,0.0,8923.7257,10717.0418,12703.8098,9358.2505,8461.2227,6294.7135,12495.1539,0.0,0.0,成都,西区,四川区,CRF-0018,家乐福,7,0.5833333333333334
成都家乐福超市有限公司府青路店,9917.1557,15354.3874,47428.3903,6570.8465,8379.3416,6845.795,5509.1499,0.0,0.0,,0.0,0.0,成都,西区,四川区,CRF-0184,家乐福,7,0.5833333333333334
成都家乐福超市有限公司红牌楼店,9750.8395,13106.4275,37434.3272,7197.1063,9112.8337,5804.7307,6395.9983,6766.9922,,10774.9269,0.0,,成都,西区,四川区,CRF-0158,家乐福,10,0.8333333333333334
成都幸福大润发商贸有限公司,43260.9658,22654.371,0.0,22290.9162,18204.9586,31501.6242,19066.4538,,19256.5739,23881.3799,51953.5708,23440.568,成都,西区,四川区,RTM-0200,大润发,11,0.9166666666666666
成都府河店（北大街）,,0.0,,,0.0,0.0,,0.0,0.0,31095.8052,,32514.3887,成都,西区,四川区,WAL-0169,沃尔玛,3,0.25
成都欧尚超市有限公司川藏路店,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,29850.6327,16497.1476,成都,西区,四川区,AUC-N-00004,大润发,2,0.16666666666666666
扬中华鑫购物广场,14582.3276,5609.3524,16974.2449,0.0,8412.7719,4748.4847,8863.9639,5954.6956,0.0,0.0,0.0,0.0,扬中,东区,苏沪区,RESEARCH-1753,苏果,7,0.5833333333333334
扬中扬子城市购物广场,17388.2879,11979.163,25474.6682,12728.9427,12459.2931,8296.6758,,10686.7315,9975.2952,12123.203,10009.9407,8293.5976,扬中,东区,苏沪区,SUG-00634,苏果,12,1.0
扬州欧尚超市有限公司江阳店,108123.902519882,33037.9966,67967.0339,45516.5025,32647.0569,35823.0203,,0.0,0.0,0.0,0.0,0.0,扬州,东区,苏沪区,AUC-0030,大润发,7,0.5833333333333334
扬州跃进平价店,13221.1862,5010.0276,8437.2383,10347.5204,6244.4513,5377.9925,8764.7795,0.0,0.0,0.0,0.0,0.0,扬州,东区,苏沪区,RESEARCH-1782,苏果,7,0.5833333333333334
抚州崇仁店,16208.2916,9250.0553,102227.4303,4889.7634,7384.7981,10556.0907,9695.5089,11803.0308,11965.147,11597.6216,,7665.1979,抚州,南区,粤赣区,HRWJ-N-00489,华润,12,1.0
抚州金巢大润发店,16156.9484,7090.4922,53236.5063,6151.441,4619.4395,10523.6822,4602.737,9931.2043,7261.9941,9988.4872,21268.3928,14113.4595,抚州,南区,粤赣区,RTM-0343,大润发,12,1.0
振华(融成店1),0.0,0.0,0.0,14074.3923,14904.3457,15839.447,19332.3298,17957.4532,23324.8501,,0.0,18782.7979,呼和浩特,北区,华北区,HBR3-N-04269,"经销商, GT-MT",8,0.6666666666666666
故城信誉楼,22439.4859,32782.0432,22367.8184,,13203.2599,26493.2504,21961.0327,18234.0623,34337.7192,26133.6299,,22469.5994,故城县,北区,华北区,HBR1-N-02892,"信誉楼, GT-MT",12,1.0
敏捷店,15365.2709,62846.673,66494.0829,17159.1077,25321.5427,64598.9514,17475.6863,22578.689,19749.6786,102584.9207,,9314.4101,肇庆,南区,粤西区,YUEGR-N-03998,吉之岛,12,1.0
新世纪凯瑞商都商场(食品),,17474.4602,80815.811,5301.1043,4206.8049,4803.2556,7935.1704,4891.3286,,7647.48,0.0,4497.0125,重庆,西区,重庆区,XSJ-0027,重庆新世纪,11,0.9166666666666666
新世纪康庄美地店,9575.4243,28590.9064,92868.0509,7226.8305,6859.9272,,10102.6741,10317.4089,9814.1567,7502.2103,5521.4146,6523.1995,重庆,西区,重庆区,XSJ-0128,重庆新世纪,12,1.0
新世纪杨家坪店(日化),6667.2444,22767.7284,81377.8163,5158.0118,,5998.3071,7877.3585,6278.809,6033.4139,4275.1134,1478.5743,2921.1145,重庆,西区,重庆区,XSJ-0040,重庆新世纪,12,1.0
新世纪江南商都生活馆(日化),,49120.5704,,9903.5644,7842.9818,8262.7512,,9245.073,10207.5504,7416.3754,4157.2083,6861.9009,重庆,西区,重庆区,XSJ-0019,重庆新世纪,12,1.0
新世纪超市D柒商都(日化),8525.5597,,74796.3565,8688.2662,,10058.1148,,11436.3369,9621.1295,8045.3713,5592.3233,6250.3139,重庆,西区,重庆区,XSJ-0139,重庆新世纪,12,1.0
新世纪超市开县商都,10247.6195,40539.2734,86616.9203,4863.583,5653.2649,7569.121,12422.7498,10169.5507,10101.7239,8421.2045,7590.1537,8614.7367,重庆,西区,重庆区,XSJ-0048,重庆新世纪,12,1.0
新会店,9813.3327,80537.0053,46789.9633,,6171.1659,,6276.7923,6495.1966,8031.3696,11084.9491,,6298.2186,江门,南区,粤西区,HRWJ-0129,华润,12,1.0
新区梅村典城百货超市（梅村华联）,7058.4822,52008.1151,32026.7995,7715.8681,10378.367,,14949.9775,11514.0607,5317.323,34957.2527,,6943.5729,无锡,东区,苏沪区,SN-01941,经销商,12,1.0
新华都泉州丰泽店,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,6147.1128,6005.4119,4237.9501,4171.449,泉州,南区,福建区,FJ-00885,新华都,4,0.3333333333333333
新沂品尚多钟吾路店,20400.5023,,20870.7611,20316.979,,16429.4697,15844.9112,12963.521,9318.6872,14679.0078,6261.7664,3711.6172,徐州,东区,苏沪区,JSR-N-04263,"经销商, GT-MT",12,1.0
新浒欧德福,9277.9213,2446.3452,4355.9153,3008.9399,9410.5584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,苏州,东区,苏沪区,SN-08289,"经销商, 欧德福",5,0.4166666666666667
新港滨江吴江大润发,12264.8588,6822.7712,2026.485,1708.4585,8923.3028,9654.9837,17223.3714,0.0,0.0,0.0,,0.0,苏州,东区,苏沪区,SUR-N-00462,经销商,7,0.5833333333333334
新湖大道花生唐购物广场,30129.1076,14757.4002,22093.9404,23890.6761,21007.1354,11785.3366,22009.2275,11576.8047,23603.5394,19546.3701,12107.116,,南京,东区,苏沪区,SUG-00871,苏果,12,1.0
新香洲店,29410.8714,65902.5654,75964.2273,7771.2942,,6698.1286,8878.0181,13360.6245,13663.363,16539.827,8365.7452,,珠海,南区,粤西区,HRWJ-0057,华润,12,1.0
旅顺供销大厦有限公司,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8019.6918,7956.2614,8593.1779,7963.9142,大连,北区,东北区,DL-00001,GT-MT,4,0.3333333333333333
无为县铁山路购物广场(833301),15658.6439,8339.9366,12570.3923,12760.2733,7560.3535,,7569.8448,5154.087,8227.6557,,2571.9014,3979.8087,无为县,东区,安徽区,SUG-0069,苏果,12,1.0
无锡八佰伴商业管理有限公司-锡东分公司店0036,0.0,,0.0,0.0,0.0,0.0,0.0,14681.9239,,,10774.3563,9160.4947,无锡,东区,苏沪区,JSR-N-05808,大统华,5,0.4166666666666667
